a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
C9 BF C4 C1 D2 D2 CB 51 D0 65 52.000000 52.000000 0.000000
4E D0 CE B3 D1 C9 BA 49 CF E0 -32.000000 -28.843750 3.156250
42 D1 47 4D D0 D1 D2 C9 47 C5 -3.250000 -2.000000 1.250000
BD D1 B4 28 C1 48 4D 45 49 E0 -32.000000 -31.906250 0.093750
51 CD 4B 50 D0 3A 4A C6 C3 EA -80.000000 -83.375000 3.375000
42 52 C1 CE D1 3B C6 4E 47 E3 -44.000000 -46.125000 2.125000
51 4E 2A D2 D0 CC 4C 4B 39 F2 -160.000000 -166.000000 6.000000
48 CD 3D 4E 52 48 C2 9D 42 55 13.000000 11.726562 1.273438
52 D2 D1 3D D0 09 CA 39 B0 E1 -36.000000 -33.847656 2.152344
CE 31 9C D1 CE 45 C0 C9 2B 6B 88.000000 91.859375 3.859375
3A C9 CB 4F 2A 44 CE 44 51 66 56.000000 56.890625 0.890625
3F 49 C9 51 42 4F D1 CB 4B 62 40.000000 34.937500 5.062500
C8 51 CA 2E C7 34 4E 46 D2 DB -22.000000 -21.718750 0.281250
C6 50 4E D1 B1 C5 4A 4F C4 E7 -60.000000 -59.531250 0.468750
D0 48 32 D2 44 C8 C9 CD 40 5A 20.000000 24.187500 4.187500
CC 4D 4E 4B D1 D0 BD 4D C1 5C 24.000000 24.125000 0.125000
3A D0 CF 42 B5 4B C9 46 C8 CA -5.000000 -6.515625 1.515625
4F 51 C1 50 CD CB 4B D1 C6 F4 -192.000000 -186.125000 5.875000
13 C2 4C CF CF C5 C1 49 BD E2 -40.000000 -41.072266 1.072266
CE 43 CF 4D 4A C9 CF AC 50 56 14.000000 14.437500 0.437500
85 42 C4 D0 CE CE 25 C4 D2 C8 -4.000000 -4.041016 0.041016
45 B3 D0 51 4B D1 B9 4B CC 6A 80.000000 76.562500 3.437500
50 4C CA B4 D0 33 4D 50 B0 ED -104.000000 -98.875000 5.125000
CA 42 45 D1 4B C7 33 46 B3 E8 -64.000000 -66.828125 2.828125
A4 4C 44 C9 CB 27 29 CD CC 5D 26.000000 26.531250 0.531250
48 34 40 52 49 4E 45 B4 50 60 32.000000 30.250000 1.750000
4B 46 52 4D 52 CD CA CB 52 E3 -44.000000 -43.500000 0.500000
40 49 B5 C2 C0 D0 C3 CF C7 DB -22.000000 -22.765625 0.765625
C9 31 D2 D2 C9 CF 39 4A 3C E3 -44.000000 -43.718750 0.281250
C8 B1 BE 52 42 CE 4C 4C 41 64 48.000000 45.687500 2.312500
3B B5 CA 4A B0 CC 51 D1 3A EB -88.000000 -84.562500 3.437500
33 4C C8 41 D0 3C D2 49 32 66 56.000000 54.250000 1.750000
4B 4E 2A 52 A5 2E C4 4F C9 69 72.000000 71.507812 0.492188
43 CB CF C4 50 B3 CD 41 D1 66 56.000000 58.781250 2.781250
CD 4D CA 3C BC C8 D1 4C CF 5E 28.000000 30.250000 2.250000
C2 47 BC 4A 4B C2 C5 B6 49 D9 -18.000000 -18.125000 0.125000
51 42 2A C6 4D 3A CC 3D 50 67 60.000000 62.062500 2.062500
51 C9 1E D0 CC 4D D2 BF 41 E8 -64.000000 -67.093750 3.093750
50 50 CF 45 B8 51 CA CE CE 69 72.000000 71.750000 0.250000
3F 4F 48 C2 B2 4C CD CD 48 62 40.000000 38.078125 1.921875
32 43 BC CA 4C D1 50 33 C9 E3 -44.000000 -40.937500 3.062500
C8 41 AE CA 37 CE CA 40 41 DD -26.000000 -25.062500 0.937500
41 9A 3B D0 B8 4B 9B 4E 45 E6 -56.000000 -55.547852 0.452148
C3 CD D1 D2 42 3B D1 CA D2 6D 104.000000 105.187500 1.187500
4E CA 4D D0 CE CF 4B 4B 51 D4 -12.000000 -10.750000 1.250000
3A C7 CA 4D C1 51 A6 51 CD 56 14.000000 16.531250 2.531250
4B 4C B9 D0 C0 4C 3F 51 46 E4 -48.000000 -45.609375 2.390625
CB 40 C3 CD AC 52 52 41 42 D9 -18.000000 -17.562500 0.437500
CA 49 C5 34 C6 D1 48 C8 40 E1 -36.000000 -37.000000 1.000000
48 CD BF 50 42 C1 4A CE 51 DF -30.000000 -31.750000 1.750000
46 CD 46 52 4F 49 4F A6 C6 59 18.000000 17.562500 0.437500
CB 48 C4 48 51 D1 B4 CD BB EE -112.000000 -110.625000 1.375000
CB 44 C9 51 44 D0 12 3F B1 DC -24.000000 -24.363281 0.363281
51 D0 45 D1 BA CC 4F D1 CC 71 144.000000 136.125000 7.875000
C9 CC 51 D1 40 C1 C8 51 CF EF -120.000000 -120.000000 0.000000
CE 4E A8 D2 C2 51 47 D1 4A 73 176.000000 174.562500 1.437500
4A 46 44 C8 CC 26 BB 4A 43 E5 -52.000000 -50.609375 1.390625
42 CB 49 C2 C2 CF 52 4E B7 68 64.000000 61.562500 2.437500
D1 CC A5 D1 C8 50 CE BA 44 4A 5.000000 3.671875 1.328125
D1 BF C8 CE 51 50 51 BE 4E EE -112.000000 -112.750000 0.750000
49 C4 4D BC 49 C9 3A C7 3A 64 48.000000 48.750000 0.750000
34 D1 52 D2 CC 51 B9 4B 4A F1 -144.000000 -146.750000 2.750000
51 CC 41 CC CC C4 4F B0 C6 DA -20.000000 -19.625000 0.375000
C0 CE CA A4 CB CE 42 4A D0 62 40.000000 38.562500 1.437500
34 CD 43 CC 4C 4B D2 D1 D1 D2 -10.000000 -13.750000 3.750000
47 CF 4F C2 4A 42 4D CD CC 67 60.000000 59.000000 1.000000
C6 1A 3A CF 4F C2 4C C9 D1 4C 6.000000 5.804688 0.195312
4A 3A C8 D0 D0 4D 4B CF C9 48 4.000000 1.625000 2.375000
50 C8 C7 D1 C0 37 D0 CD 45 69 72.000000 72.000000 0.000000
50 CE D1 51 43 4C CC CB 4B D2 -10.000000 -10.000000 0.000000
4E CC 47 D1 4C 3A 3B B3 4A 65 52.000000 50.843750 1.156250
D2 46 C8 24 D1 B8 CE 3E 48 70 128.000000 118.828125 9.171875
3C 49 37 CF 33 4D 42 4B BB D3 -11.000000 -10.000000 1.000000
D0 BE 4C 51 50 52 CF 41 4B ED -104.000000 -100.750000 3.250000
BB 3A 42 C8 D1 4A D0 CD 4F 60 32.000000 32.125000 0.125000
BB 47 D1 48 51 45 C9 B8 CB 60 32.000000 30.812500 1.187500
4E BA 40 51 4C 46 43 51 4D 70 128.000000 130.625000 2.625000
3E AE 34 51 D1 D1 45 41 4E 59 18.000000 17.875000 0.125000
45 41 35 CE 45 4C AF CA C3 66 56.000000 55.931641 0.068359
D2 C9 2F CB C2 C0 D0 35 51 60 32.000000 34.781250 2.781250
49 D1 B9 49 AB CE CC 4B B3 6B 88.000000 92.265625 4.265625
D0 B3 A4 3A 51 49 C0 4B CC E9 -72.000000 -73.843750 1.843750
4C 39 48 BB 45 B2 D0 49 4B D6 -14.000000 -13.890625 0.109375
3F 4F 38 CE 3B 51 C1 BC D1 68 64.000000 69.328125 5.328125
4F D1 D0 C8 43 CC CE 4F C9 6C 96.000000 96.125000 0.125000
B9 39 D2 4C 50 0C CF D1 50 59 18.000000 20.026367 2.026367
C8 33 51 44 D1 C8 C0 C4 C0 44 3.000000 4.250000 1.250000
52 98 B2 CC 4A 37 C6 49 30 5E 28.000000 25.628906 2.371094
D1 C0 4B 47 D0 D1 50 3A 4D 71 144.000000 145.187500 1.187500
2C D1 C6 51 46 48 51 51 49 5A 20.000000 19.312500 0.687500
4E 4A 48 D2 BB 4E CB CC CE 66 56.000000 56.375000 0.375000
B0 C1 BA CB 2E 44 51 C8 50 54 12.000000 11.781250 0.218750
51 C9 42 2A 50 41 51 CE CE 69 72.000000 75.187500 3.187500
D0 D1 D2 D2 52 D1 BC 4E CE E8 -64.000000 -61.000000 3.000000
4A 1A 51 4F CB C1 4D 4F B2 6B 88.000000 86.449219 1.550781
D1 41 D1 BE 51 40 3D 4C BB EC -96.000000 -103.000000 7.000000
4F 48 4C D1 CB 50 41 D1 AB 6B 88.000000 84.906250 3.093750
D2 35 4D C3 4B C7 CD 50 4D EF -120.000000 -115.796875 4.203125
3E BA C1 46 CE 51 4C D0 29 E8 -64.000000 -64.718750 0.718750
51 D1 D2 4E 4A 46 3C CE 4B E3 -44.000000 -45.000000 1.000000
98 CF 97 C4 C4 C1 CE 3B BF 53 11.000000 11.472656 0.472656
CF 50 C8 39 B5 C6 CC 3D C9 A3 -0.171875 -0.578125 0.406250
CF C9 51 49 3B C8 CD 4E 41 D8 -16.000000 -17.062500 1.062500
4D 41 C9 BE CD 44 2A CC CE DF -30.000000 -33.406250 3.406250
C9 3C D1 C2 B8 CB B5 D1 52 61 36.000000 36.062500 0.062500
CD C8 51 CA 43 4C D1 3C 47 F0 -128.000000 -126.625000 1.375000
44 4E CA B7 D2 4A D2 CC 4B 68 64.000000 66.125000 2.125000
D0 B4 43 33 41 CD 39 41 51 33 0.687500 0.515625 0.171875
51 49 CC 21 D1 C7 50 41 D2 F2 -160.000000 -155.558594 4.441406
B2 4E C8 BE 51 D0 D1 35 B9 DF -30.000000 -28.171875 1.828125
4B CB CE 44 37 D2 CB C4 51 6D 104.000000 98.656250 5.343750
50 CA 50 D1 3F 4F CF 49 49 EF -120.000000 -118.500000 1.500000
3E B7 4F C9 3A 4E D0 51 4E EC -96.000000 -97.875000 1.875000
C8 51 CD 51 C5 CC C3 C0 3B E2 -40.000000 -39.750000 0.250000
A6 4A 4C CB B8 D0 D1 50 52 F0 -128.000000 -127.781250 0.218750
CE C2 CF CA 4F 33 39 44 49 E9 -72.000000 -73.156250 1.156250
4A B9 D1 CA C3 35 BB C3 CC 4C 6.000000 5.460938 0.539062
4E 4C 43 4B CA C4 CF 3F 4C E7 -60.000000 -57.312500 2.687500
39 CD 50 50 CE 4D C2 42 D1 E7 -60.000000 -59.125000 0.875000
4A 3C 39 4B D1 45 52 51 42 5B 22.000000 23.125000 1.125000
CD CE C8 38 C7 C2 4B D0 CA 4C 6.000000 6.875000 0.875000
4C C1 C6 3E 49 D0 C8 C3 D0 65 52.000000 46.187500 5.812500
C7 31 38 D0 51 CA 4F 39 B6 E2 -40.000000 -38.937500 1.062500
CF C2 C9 4A 36 3A 50 CE 4F E9 -72.000000 -73.187500 1.187500
49 CE CD 49 42 50 50 2C 50 EB -88.000000 -87.062500 0.937500
C8 45 D2 C8 BA 41 4B C9 D1 E0 -32.000000 -33.687500 1.687500
CC CA 4A 4C 48 CA C9 45 B3 C2 -2.500000 -2.687500 0.187500
45 CA C4 50 C9 CE CD BB 52 61 36.000000 38.875000 2.875000
52 D1 4A 4D 45 3A 47 4F AA 6B 88.000000 88.437500 0.437500
CD C3 49 D1 41 C7 51 CD 3C 6C 96.000000 96.187500 0.187500
CF C2 D1 44 BA D1 4C 4E 49 44 3.000000 3.375000 0.375000
B3 CD 47 28 4E 4A 4D 44 01 D3 -11.000000 -12.185547 1.185547
49 CD 4A B9 4C 51 49 3B 4D CA -5.000000 -4.046875 0.953125
CA 52 CB 51 CE CA 49 C7 CA EA -80.000000 -78.500000 1.500000
50 4C 41 C2 4C CD 50 51 41 52 10.000000 6.750000 3.250000
4B 43 3D 4E D0 4D C4 4D 4B 5A 20.000000 20.000000 0.000000
51 C9 44 D1 40 4B D0 C3 C2 CE -7.000000 -8.500000 1.500000
9E 38 C0 CA 3B D0 C1 CA CB 57 15.000000 15.849609 0.849609
D1 AB C1 CA CA 4E 4F CD C2 66 56.000000 55.718750 0.281250
D1 D0 C1 4F 2E CF D2 51 48 71 144.000000 150.062500 6.062500
39 49 C2 C8 51 44 C7 48 4C 5C 24.000000 23.000000 1.000000
CD 51 41 BD 4A 4F 39 D2 4F 68 64.000000 61.281250 2.718750
CA D2 3C C6 C9 2B 4D A0 9A 5E 28.000000 29.171875 1.171875
18 C1 40 B5 D2 4D C4 41 C8 DE -28.000000 -27.078125 0.921875
50 4A 50 44 D1 D0 CE 45 50 F1 -144.000000 -150.250000 6.250000
4D D1 CD 48 4A 51 D1 D0 CB DD -26.000000 -27.500000 1.500000
44 32 B4 50 D1 C6 CE D2 D0 EE -112.000000 -111.937500 0.062500
C5 CC D2 CB AE CD CD 4B B1 69 72.000000 74.609375 2.609375
B1 4F B8 C9 4D 51 51 4C D1 5A 20.000000 18.843750 1.156250
D0 B6 D0 C6 CD 22 39 4C C7 5A 20.000000 18.113281 1.886719
CC 51 CD C2 4B 22 C2 C6 33 CA -5.000000 -5.906250 0.906250
C1 4E CA 40 C9 CD CF D1 CA DA -20.000000 -20.875000 0.875000
D0 4B CF 36 4A 3E 4C 4D C9 E9 -72.000000 -74.187500 2.187500
B4 C2 B1 C4 CE 4F CC C7 D0 CE -7.000000 -6.875000 0.125000
41 4E 3A BE 4C C9 CE 4C 4A E0 -32.000000 -32.250000 0.250000
BE 51 50 C8 4E 29 CB D0 B5 DC -24.000000 -22.531250 1.468750
50 4C 4F D0 4E BF 4E C6 C3 70 128.000000 122.500000 5.500000
C6 B2 4C CF D0 CC 4D 47 B7 63 44.000000 41.687500 2.312500
3A BD 32 CF 4F BA C6 CB A8 65 52.000000 50.218750 1.781250
CB CF 4A 46 CB CB D2 CA CC C6 -3.500000 -2.000000 1.500000
4F 52 CB CB 46 D0 BE 4D 4C E9 -72.000000 -73.875000 1.875000
D1 3C C2 4B C9 4F 51 CA 3B 42 2.500000 3.125000 0.625000
3E 49 CA 44 4F BB C9 D2 C1 C0 -2.000000 -2.812500 0.812500
4F CA C1 BC CA D1 50 CC 4D 48 4.000000 5.000000 1.000000
BD 4F C5 C8 CB 3D AD 45 4D 58 16.000000 15.945312 0.054688
51 BC CE 51 CD D0 C8 C1 51 DE -28.000000 -29.750000 1.750000
48 D0 D0 38 BF 2E 3E C7 49 DC -24.000000 -24.250000 0.250000
39 40 43 BA 18 51 CF 42 B8 CB -5.500000 -6.679688 1.179688
C9 C2 51 C2 C8 4D CB 43 4C E4 -48.000000 -48.625000 0.625000
52 47 D0 CB C9 C1 50 CC 42 EA -80.000000 -81.937500 1.937500
D1 C0 47 40 CB D1 4F 4C 43 6E 112.000000 110.375000 1.625000
C1 4A D0 D2 D1 CF BC 4D 32 E9 -72.000000 -69.625000 2.375000
44 19 CC D1 D1 51 C9 BD BB 56 14.000000 13.882812 0.117188
BC 4A 4F 3B 50 D0 4D C1 A1 CD -6.500000 -6.484375 0.015625
C4 46 46 D0 C8 CF 50 C9 CD 63 44.000000 43.250000 0.750000
49 3B A8 4B 50 CB 3C BC D1 54 12.000000 10.812500 1.187500
C9 3E C9 D1 C9 D1 CC D1 1B 6E 112.000000 112.585938 0.585938
D1 D1 51 CF 51 49 4C D2 49 53 11.000000 12.000000 1.000000
C9 4A D1 CD CB CD 50 C6 49 E4 -48.000000 -52.500000 4.500000
49 50 D2 39 4E 46 51 45 B4 DE -28.000000 -27.593750 0.406250
D0 D1 C9 4D 49 48 49 47 B4 E9 -72.000000 -68.625000 3.375000
D2 CE C9 3A 49 4B 47 28 51 EB -88.000000 -91.062500 3.062500
BF CE 2E B9 D1 A1 CA CC C0 5A 20.000000 20.421875 0.421875
4E 1A 50 CC 49 BC 4F D0 4E 71 144.000000 146.382812 2.382812
50 A5 4C 4E D2 30 49 52 D0 52 10.000000 8.898438 1.101562
45 51 51 D0 D0 51 52 4A CD 6D 104.000000 98.500000 5.500000
3B D1 B5 D1 D0 C4 33 4C C3 E2 -40.000000 -41.308594 1.308594
4D 52 CD 51 3C 3A 20 42 45 64 48.000000 47.187500 0.812500
C2 43 CA CC 50 4B 41 C5 4C 52 10.000000 9.375000 0.625000
4E 3E D2 51 BF B2 D1 52 C5 72 160.000000 162.531250 2.531250
3D D2 C6 4B 4B BA D2 4D 51 6C 96.000000 101.187500 5.187500
C7 50 25 49 D1 CF A9 B5 4E DC -24.000000 -22.963379 1.036621
50 D2 43 33 CE 40 CD 4D C6 EB -88.000000 -92.906250 4.906250
4E C9 D1 CE D1 4B 44 4A 36 F1 -144.000000 -148.875000 4.875000
4E B5 44 4D 51 C4 3B BC D1 66 56.000000 50.812500 5.187500
D2 BC C4 CF BA CC 4D CB 2F 63 44.000000 43.718750 0.281250
CC D0 4F CE CA 45 D0 51 CC F0 -128.000000 -125.000000 3.000000
CF CE 36 CD 4C 4A CA CF 33 E2 -40.000000 -34.937500 5.062500
4D 50 D2 52 4B B5 C9 CB CB 58 16.000000 13.750000 2.250000
98 4C CF BA 40 CD D1 D1 50 64 48.000000 47.625000 0.375000
36 47 32 C3 C3 47 51 4D 4F 50 8.000000 6.906250 1.093750
C4 52 CB BD CD 4F CE CF D1 71 144.000000 136.187500 7.812500
CB 4F 43 50 BF 49 C0 CA 4E 50 8.000000 5.562500 2.437500
B3 CB C8 2E CA 36 44 4D 3F D0 -8.000000 -8.656250 0.656250
CE 51 CA CA CD D0 B1 B9 44 D8 -16.000000 -15.062500 0.937500
4E C1 CA 4D 52 BA 4E 49 CE 66 56.000000 60.062500 4.062500
3F D2 4A 42 C9 51 CE C0 51 F0 -128.000000 -129.437500 1.437500
CD 4E 50 C8 51 4C CD 44 4E EA -80.000000 -73.500000 6.500000
43 44 CC 4A D1 CF 50 D2 C7 F1 -144.000000 -149.000000 5.000000
C6 D0 C9 D2 D1 50 48 52 D0 F2 -160.000000 -158.500000 1.500000
2C 4F C5 C9 C3 BE BF 4D BD E2 -40.000000 -38.937500 1.062500
C3 4C C6 4F BB CF 45 51 D0 4F 7.500000 6.906250 0.593750
C4 3F 45 4F C9 4A D2 CE 1C E7 -60.000000 -62.031250 2.031250
51 48 42 D0 CE BC 4D 42 4E E8 -64.000000 -65.750000 1.750000
B9 44 48 3A 45 3C 51 CB CE 5C 24.000000 22.968750 1.031250
D0 C5 BB 46 B4 3B CA C3 D1 D2 -10.000000 -10.218750 0.218750
C8 BE BF 4A 3D C1 CE 52 CD 66 56.000000 54.062500 1.937500
C9 45 CB CE CB 49 50 D0 4D 67 60.000000 57.875000 2.125000
D2 C0 47 C6 4B D2 C4 51 B4 EA -80.000000 -78.500000 1.500000
BE CC 51 49 CB 40 CD CC 42 EB -88.000000 -85.375000 2.625000
4B 51 4B CD 45 C9 52 46 50 59 18.000000 17.625000 0.375000
CA D1 C8 4F 50 C5 C7 43 CB 5A 20.000000 19.375000 0.625000
C5 99 D0 4D D1 48 4F C6 32 E5 -52.000000 -53.156250 1.156250
CE D2 51 44 C7 BF BA D1 C1 4A 5.000000 4.500000 0.500000
C5 51 BD 2C 49 4C 49 4D 4D 63 44.000000 41.000000 3.000000
4E CE D0 B2 D1 4B 51 BD C9 F3 -176.000000 -176.984375 0.984375
4C C3 C2 CD 4A C6 CF C6 CF 69 72.000000 73.625000 1.625000
CC 47 CB 51 D0 45 C3 51 47 72 160.000000 160.062500 0.062500
20 AC 51 D1 D1 C7 D1 3E 4B EB -88.000000 -90.968750 2.968750
3B 30 B9 35 3A 50 41 42 B8 49 4.500000 4.218750 0.281250
D2 3C CF D2 51 D2 C8 CB 52 D1 -9.000000 -10.000000 1.000000
50 B8 C4 16 D0 CF 4E 4D D0 EB -88.000000 -85.144531 2.855469
CE CC D1 4D 48 4C 45 CB 3F F0 -128.000000 -127.125000 0.875000
C4 50 50 2F C2 C6 C8 49 BA E5 -52.000000 -51.640625 0.359375
50 CD C9 50 4C 47 52 AE 50 D8 -16.000000 -16.875000 0.875000
4A CB D1 CA C2 C4 D1 33 CB 6A 80.000000 76.062500 3.937500
51 4C A9 C5 4F 42 4D CA CA 6C 96.000000 91.921875 4.078125
28 4B D1 CF 52 4D 49 4D CB E6 -56.000000 -56.500000 0.500000
49 4E 38 D0 49 C1 91 4A 4C DF -30.000000 -29.535156 0.464844
CE 52 42 CD BD CD 50 B9 A5 DE -28.000000 -26.515625 1.484375
C0 25 CB 51 C0 C9 41 C3 D0 E3 -44.000000 -42.039062 1.960938
44 52 CE 39 CB 51 C9 50 C8 6E 112.000000 110.000000 2.000000
D1 CB CB 44 3D C7 4F CD 4B E4 -48.000000 -49.250000 1.250000
CA CA 33 4D 41 D1 52 CA 3D 54 12.000000 9.750000 2.250000
51 BA 51 50 41 D2 43 3F CA 68 64.000000 67.500000 3.500000
C1 51 C1 51 D0 3D 2C 4C 4E 6C 96.000000 92.781250 3.218750
C9 CE C3 D2 C7 D2 D0 52 C6 48 4.000000 5.375000 1.375000
B8 4F D1 CA C5 4F 52 46 2F E4 -48.000000 -47.531250 0.468750
C9 BE 41 CD 3A D0 C7 51 CC E8 -64.000000 -64.562500 0.562500
4C 39 4D 4A CC 50 47 D1 D0 E6 -56.000000 -55.625000 0.375000
48 43 3A 49 C3 A7 C9 BE D0 E0 -32.000000 -33.144531 1.144531
4C C0 CE CF 4E D1 3F A7 D2 61 36.000000 38.632812 2.632812
D0 AD AB 45 4C 45 49 48 D1 E3 -44.000000 -46.867188 2.867188
43 50 CF 51 41 CA 4C 43 C9 E8 -64.000000 -58.562500 5.437500
9B 3D 4D C3 CB CC 50 35 46 63 44.000000 43.988281 0.011719
C9 D0 50 41 48 C8 C8 43 42 D2 -10.000000 -9.312500 0.687500
4F C9 3F 47 C8 B7 CA C9 49 E4 -48.000000 -47.531250 0.468750
BF 4F 48 CA C5 D0 D1 52 C9 F1 -144.000000 -144.406250 0.406250
BB 51 4E 4B 44 CD CF CF D0 F3 -176.000000 -164.375000 11.625000
46 CE 40 49 29 42 D2 B9 52 E0 -32.000000 -31.578125 0.421875
CC D2 44 C4 D0 C6 4F CD D1 6E 112.000000 116.000000 4.000000
D2 32 51 C5 A8 48 D0 3E C8 EA -80.000000 -76.687500 3.312500
CD 52 BE BB CC AC 4A D0 49 63 44.000000 42.000000 2.000000
51 D0 BE 51 39 CA 4C 3E 51 68 64.000000 64.375000 0.375000
20 D1 D1 4D 4C 3D CD 44 B8 68 64.000000 63.125000 0.875000
D2 CF D2 49 51 4D 3E C6 C3 F3 -176.000000 -174.750000 1.250000
C7 4F 4E 39 CA CF 43 CE AF DE -28.000000 -26.593750 1.406250
D2 C6 D1 D1 23 D1 42 CB 4B 68 64.000000 62.281250 1.718750
44 C7 46 4B 50 2E CF 45 4F 5B 22.000000 21.484375 0.515625
C4 AC CF D1 B1 C6 C6 C8 CC 67 60.000000 59.250000 0.750000
C2 CB 47 C5 4A 48 4D D2 51 5F 30.000000 31.375000 1.375000
4B C7 4B 44 4F D0 B1 29 4B 6A 80.000000 74.500000 5.500000
3E C5 44 41 4F D1 CF 4C C4 60 32.000000 30.375000 1.625000
C5 D1 D1 CA C6 43 50 43 D1 EE -112.000000 -108.125000 3.875000
28 D1 49 51 51 CA CC 4D 51 6B 88.000000 87.750000 0.250000
4C B7 19 49 51 4E 50 33 D1 62 40.000000 42.093750 2.093750
43 D2 CE C6 C8 CC 3E 1F 51 63 44.000000 45.339844 1.339844
D0 D1 C7 34 45 CB D1 4F 3A 68 64.000000 64.125000 0.125000
49 D1 BB 45 C6 BE 3E 48 C7 4D 6.500000 6.843750 0.343750
42 C7 C9 40 B1 CD CF 4D B6 69 72.000000 68.843750 3.156250
50 43 42 CF C8 C9 51 CA D2 4F 7.500000 5.625000 1.875000
4D A6 CF C9 C6 D1 C9 D1 BE 65 52.000000 51.718750 0.281250
47 CC 3C B4 4F C7 3E CE CC 65 52.000000 52.500000 0.500000
4F 4D B3 B8 CD CD 4C CC 34 EB -88.000000 -88.375000 0.375000
CE 50 CF CB 51 B4 48 CC 4B E8 -64.000000 -60.500000 3.500000
49 4E 4C 52 4E C8 44 D0 CA E8 -64.000000 -63.500000 0.500000
CA CC C4 C5 CC 50 CC 52 49 DD -26.000000 -28.000000 2.000000
50 50 CC 32 4F C9 C8 CB 35 63 44.000000 45.375000 1.375000
C3 D2 50 D1 45 D0 4A D0 2E 74 192.000000 183.500000 8.500000
4F 50 D1 CB 4A 2F 4A BA 42 4C 6.000000 5.625000 0.375000
52 47 B1 BC D2 46 CF 47 AE EB -88.000000 -88.718750 0.718750
CB D1 51 C8 35 A8 CC 52 37 EC -96.000000 -95.281250 0.718750
45 48 3B 41 38 29 C5 C9 4F C2 -2.500000 -2.718750 0.218750
CA 4F CB 4C B9 4E AD C5 CD 61 36.000000 34.359375 1.640625
D2 D1 4B 49 48 D0 CA 45 C9 57 15.000000 14.625000 0.375000
38 51 40 50 32 51 C9 44 CF 6B 88.000000 89.125000 1.125000
CF 4D CE 52 C0 CB 41 4E 4E 62 40.000000 40.500000 0.500000
49 16 CC 4D C3 52 4C 4E 41 3C 1.500000 -0.078125 1.578125
D2 38 4D BC 50 C4 AF C4 BB E9 -72.000000 -82.921875 10.921875
4E 50 3E C3 4D D1 3C 52 52 E2 -40.000000 -41.375000 1.375000
D2 41 41 44 39 4E CA CC BD DD -26.000000 -26.375000 0.375000
44 C9 3B C9 46 BD CD CD CA 60 32.000000 33.125000 1.125000
51 49 4B 47 44 B9 51 1D 29 69 72.000000 72.099609 0.099609
31 CC 4D 44 D2 46 41 CF CA E2 -40.000000 -39.500000 0.500000
3F D1 CC 3B C0 C3 4A D2 D0 DF -30.000000 -30.750000 0.750000
D1 D0 50 4E 4A 51 C1 C9 C9 F3 -176.000000 -171.000000 5.000000
A2 51 48 CE CB C7 51 3B C4 D2 -10.000000 -9.515625 0.484375
D0 52 3F 43 BF C8 50 48 3D 40 2.000000 2.625000 0.625000
B8 CD B5 C9 D1 50 B9 45 39 E6 -56.000000 -55.585938 0.414062
48 CA 3D 4D CB 51 4F C5 C2 EA -80.000000 -78.437500 1.562500
BD 4B 49 51 D2 52 D1 47 CD 66 56.000000 58.000000 2.000000
C8 C9 4B 49 BE 50 CA D0 BE EC -96.000000 -94.250000 1.750000
CC 3F 22 A9 CA CF 49 B3 50 5D 26.000000 24.833984 1.166016
C8 CC 49 4A CB 4C 4F D1 B0 DC -24.000000 -25.750000 1.750000
49 D2 33 B8 2F C1 D1 4A D0 4A 5.000000 5.421875 0.421875
49 BE 50 C1 CF C1 52 CF 52 6A 80.000000 77.062500 2.937500
C1 D1 C8 51 30 B0 4F 3C C8 D8 -16.000000 -17.125000 1.125000
51 4D C9 C0 4D 52 4D CB C4 6C 96.000000 102.250000 6.250000
CB BC D1 C2 4C 24 D1 C2 51 68 64.000000 62.968750 1.031250
50 C1 51 C7 4A D1 D0 50 D0 E4 -48.000000 -49.750000 1.750000
A8 AF CB CF C8 D2 33 D1 51 6A 80.000000 78.406250 1.593750
D1 4A CF 43 BD 0D CD 3B BA 68 64.000000 66.033203 2.033203
C9 37 CD 4B CA 48 CF CB 45 64 48.000000 48.000000 0.000000
22 CA 47 50 C8 BA D1 50 CA 60 32.000000 30.875000 1.125000
40 B3 B7 CC C8 46 CE C3 4E 5A 20.000000 19.656250 0.343750
CC 50 49 49 BD BB 3C 40 4A 5A 20.000000 19.500000 0.500000
B6 D1 C1 C2 43 4D C4 2E C2 E6 -56.000000 -57.750000 1.750000
D1 CD 48 47 4D 3B CE B1 42 EC -96.000000 -95.046875 0.953125
21 51 3F CB CC C9 C3 D2 37 53 11.000000 9.437500 1.562500
50 CC 4A 4F 11 4C 4A 4D 37 61 36.000000 38.968750 2.968750
48 40 50 CF B4 D1 46 B5 CE 4C 6.000000 6.093750 0.093750
51 50 4F CF D1 41 4C D1 44 64 48.000000 52.500000 4.500000
40 4D D0 C0 C0 CE 2E C8 2C E3 -44.000000 -44.625000 0.625000
D1 41 52 D2 CB 4C CC C0 B6 5A 20.000000 22.125000 2.125000
4D 42 47 4E 30 33 D0 3B 51 CD -6.500000 -6.406250 0.093750
4D 38 33 41 C9 4A D1 51 50 BE -1.750000 -2.187500 0.437500
51 C6 CA 41 52 4E CC 43 CD 6C 96.000000 95.187500 0.812500
BC 41 4A C8 4F 51 41 51 BC D9 -18.000000 -17.250000 0.750000
C1 51 51 D1 CF 4F C8 AE D2 62 40.000000 42.312500 2.312500
